user,item,label,alpha_user,alpha_item,user_deg,item_deg,user_deg_decile,item_deg_decile,pair_id,alpha_user_z,alpha_item_z,alpha_fused
24841,1233,Matched Negative,0.0,0.0,47.0,323.0,5,9,10651,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
19970,1511,Positive,0.0,0.0,48.0,391.0,5,9,10652,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
19970,2062,Matched Negative,0.0,0.0,48.0,409.0,5,9,10652,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
38037,24291,Positive,0.06936421245336533,0.0,47.0,170.0,5,9,10653,1.8494937502637756,-0.33638976670099674,0.7565519917813894
38037,13484,Matched Negative,0.0,0.0,47.0,149.0,5,9,10653,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
31928,15920,Positive,0.0,0.0,47.0,221.0,5,9,10654,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
31928,4637,Matched Negative,0.0,0.0,47.0,213.0,5,9,10654,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
469,15667,Positive,0.0,0.0,46.0,45.0,5,6,10655,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
469,19408,Matched Negative,0.0,0.0,46.0,44.0,5,6,10655,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
23015,8020,Positive,0.0,0.0,45.0,71.0,5,8,10656,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
23015,8698,Matched Negative,0.0,0.0,45.0,85.0,5,8,10656,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
8871,6127,Positive,0.0,0.0,48.0,40.0,5,5,10657,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
8871,37297,Matched Negative,0.0,0.0,48.0,36.0,5,5,10657,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
45918,1208,Positive,0.0,0.0,47.0,473.0,5,9,10658,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
45918,16225,Matched Negative,0.0,0.0,47.0,182.0,5,9,10658,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
18582,27866,Positive,0.10101009905338287,0.0,47.0,21.0,5,1,10659,2.9086070392799845,-0.33638976670099674,1.286108636289494
18582,28564,Matched Negative,0.0,0.0,47.0,20.0,5,1,10659,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
27284,11393,Positive,0.0416666679084301,0.0,48.0,146.0,5,9,10660,0.9225221703099047,-0.33638976670099674,0.293066201804454
27284,12904,Matched Negative,0.0,0.0,48.0,122.0,5,9,10660,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
45153,1741,Positive,0.11363636702299118,0.0,45.0,61.0,5,7,10661,3.3311784896018866,-0.33638976670099674,1.497394361450445
45153,24657,Matched Negative,0.0,0.0,45.0,60.0,5,7,10661,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
19264,13666,Positive,0.04037266969680786,0.0,47.0,231.0,5,9,10662,0.8792150979180204,-0.33638976670099674,0.27141266560851185
19264,5803,Matched Negative,0.0,0.0,47.0,267.0,5,9,10662,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
20673,2817,Positive,0.0,0.0,45.0,395.0,5,9,10663,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
20673,4904,Matched Negative,0.0,0.0,45.0,157.0,5,9,10663,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
1048,12680,Positive,0.041840534657239914,0.0,46.0,136.0,5,9,10664,0.9283410808846022,-0.33638976670099674,0.29597565709180274
1048,2093,Matched Negative,0.0,0.0,46.0,151.0,5,9,10664,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
19982,464,Positive,0.08997049927711487,0.0,45.0,866.0,5,9,10665,2.5391376363131126,-0.33638976670099674,1.101373934806058
19982,4602,Matched Negative,0.0,0.0,45.0,134.0,5,9,10665,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
25213,16149,Positive,0.0,0.0,45.0,46.0,5,6,10666,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
25213,6181,Matched Negative,0.0,0.0,45.0,50.0,5,6,10666,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
27761,21295,Positive,0.11760710179805756,0.0,48.0,68.0,5,7,10667,3.464069630260567,-0.33638976670099674,1.563839931779785
27761,23287,Matched Negative,0.0,0.0,48.0,58.0,5,7,10667,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
4998,5120,Positive,0.0,0.03750000149011612,48.0,233.0,5,9,10668,-0.47196306717492686,1.5738576585203592,0.5509472956727162
4998,8481,Matched Negative,0.0,0.0,48.0,148.0,5,9,10668,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
45547,5927,Positive,0.0,0.0,47.0,229.0,5,9,10669,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
45547,2730,Matched Negative,0.0,0.0,47.0,118.0,5,9,10669,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
45081,18435,Positive,0.0,0.0,47.0,29.0,5,3,10670,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
45081,37520,Matched Negative,0.0,0.0,47.0,28.0,5,3,10670,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
17261,14147,Positive,0.05000000074505806,0.0,46.0,22.0,5,1,10671,1.2014191928715325,-0.33638976670099674,0.4325147130852679
17261,19053,Matched Negative,0.0,0.0,46.0,22.0,5,1,10671,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
20002,9541,Positive,0.0,0.0,48.0,79.0,5,8,10672,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
20002,256,Matched Negative,0.0,0.0,48.0,103.0,5,8,10672,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
40968,2845,Positive,0.0580277219414711,0.09589041024446487,46.0,258.0,5,9,10673,1.4700881136415842,4.548260953144651,3.009174533393118
40968,8222,Matched Negative,0.0,0.0,46.0,221.0,5,9,10673,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
30827,4154,Positive,0.08708415180444717,0.07339449226856232,45.0,668.0,5,9,10674,2.4425383846107125,3.4023204815746695,2.9224294330926908
30827,14029,Matched Negative,0.0,0.0,45.0,185.0,5,9,10674,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
32367,24316,Positive,0.0,0.0,46.0,85.0,5,8,10675,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
32367,21357,Matched Negative,0.0,0.0,46.0,81.0,5,8,10675,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
47592,16272,Positive,0.03141361102461815,0.0,46.0,89.0,5,8,10676,0.5793765054108105,-0.33638976670099674,0.1214933693549069
47592,12066,Matched Negative,0.0,0.0,46.0,79.0,5,8,10676,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
19970,5286,Positive,0.06948640197515488,0.06818182021379471,48.0,61.0,5,7,10677,1.8535831457653629,3.1367873355621914,2.495185240663777
19970,21137,Matched Negative,0.0,0.0,48.0,56.0,5,7,10677,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
20386,9601,Positive,0.0,0.0,46.0,95.0,5,8,10678,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
20386,5349,Matched Negative,0.0,0.0,46.0,83.0,5,8,10678,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
24440,25000,Positive,0.0,0.0,48.0,151.0,5,9,10679,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
24440,2280,Matched Negative,0.0,0.0,48.0,392.0,5,9,10679,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
30016,33756,Positive,0.0,0.0,45.0,16.0,5,0,10680,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
30016,23030,Matched Negative,0.0,0.0,45.0,18.0,5,0,10680,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
44269,34303,Positive,0.0,0.0,45.0,25.0,5,2,10681,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
44269,38739,Matched Negative,0.0,0.0,45.0,23.0,5,2,10681,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
27321,5148,Positive,0.04301075264811516,0.0,45.0,62.0,5,7,10682,0.9675055208273634,-0.33638976670099674,0.31555787706318333
27321,2199,Matched Negative,0.0,0.0,45.0,59.0,5,7,10682,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
39438,1125,Positive,0.0,0.0,45.0,85.0,5,8,10683,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
39438,11403,Matched Negative,0.0,0.0,45.0,80.0,5,8,10683,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
38037,25111,Positive,0.0,0.0,47.0,79.0,5,8,10684,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
38037,5528,Matched Negative,0.0,0.0,47.0,78.0,5,8,10684,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
2826,16850,Positive,0.07894736528396606,0.0,46.0,29.0,5,3,10685,2.170219304325418,-0.33638976670099674,0.9169147688122107
2826,10225,Matched Negative,0.0,0.0,46.0,29.0,5,3,10685,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
32144,291,Positive,0.0,0.0,47.0,789.0,5,9,10686,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
32144,12509,Matched Negative,0.0,0.0,47.0,148.0,5,9,10686,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
9707,28390,Positive,0.09333333373069763,0.0,47.0,56.0,5,7,10687,2.651683784998013,-0.33638976670099674,1.157647009148508
9707,24720,Matched Negative,0.0,0.0,47.0,54.0,5,7,10687,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
14445,15045,Positive,0.0357142873108387,0.0,45.0,28.0,5,3,10688,0.7233100113373134,-0.33638976670099674,0.19346012231815835
14445,23273,Matched Negative,0.0,0.0,45.0,31.0,5,3,10688,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
37528,22254,Positive,0.0,0.0,45.0,26.0,5,2,10689,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
37528,35181,Matched Negative,0.0,0.0,45.0,26.0,5,2,10689,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
4609,7029,Positive,0.0,0.0,46.0,73.0,5,8,10690,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
4609,12073,Matched Negative,0.0,0.0,46.0,72.0,5,8,10690,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
1878,31755,Positive,0.0,0.0,48.0,33.0,5,4,10691,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
1878,2893,Matched Negative,0.0,0.0,48.0,35.0,5,4,10691,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
9855,566,Positive,0.05111389979720116,0.0,47.0,721.0,5,9,10692,1.2386987705828,-0.33638976670099674,0.4511545019409017
9855,6251,Matched Negative,0.0,0.0,47.0,541.0,5,9,10692,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
36230,27157,Positive,0.0,0.0,48.0,31.0,5,3,10693,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
36230,34959,Matched Negative,0.0,0.0,48.0,27.0,5,3,10693,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
14818,20165,Positive,0.0,0.0,45.0,20.0,5,1,10694,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
14818,17537,Matched Negative,0.0,0.0,45.0,22.0,5,1,10694,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
14743,20923,Positive,0.0,0.0,46.0,31.0,5,3,10695,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
14743,24417,Matched Negative,0.0,0.0,46.0,29.0,5,3,10695,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
35807,718,Positive,0.04449648782610893,0.0,46.0,730.0,5,9,10696,1.0172295778860523,-0.33638976670099674,0.34041990559252777
35807,22973,Matched Negative,0.0,0.0,46.0,245.0,5,9,10696,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
5909,38367,Positive,0.0,0.0,47.0,36.0,5,5,10697,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
5909,14132,Matched Negative,0.0,0.0,47.0,38.0,5,5,10697,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
25479,15744,Positive,0.0,0.0,46.0,34.0,5,4,10698,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
25479,23436,Matched Negative,0.0,0.0,46.0,36.0,5,4,10698,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
1023,3465,Positive,0.03858520835638046,0.0,47.0,187.0,5,9,10699,0.819392976857638,-0.33638976670099674,0.24150160507832064
1023,10341,Matched Negative,0.0,0.06666667014360428,47.0,172.0,5,9,10699,-0.47196306717492686,3.0596056980849746,1.2938213154550238
3390,934,Positive,0.027272727340459824,0.0,47.0,151.0,5,9,10700,0.44079088151616996,-0.33638976670099674,0.05220055740758661
3390,1642,Matched Negative,0.0,0.0,47.0,113.0,5,9,10700,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
40328,6700,Positive,0.0,0.0,45.0,36.0,5,4,10701,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
40328,23341,Matched Negative,0.0,0.0,45.0,33.0,5,4,10701,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
20085,25269,Positive,0.02985074557363987,0.056179776787757874,48.0,41.0,5,5,10702,0.5270710797800909,2.5254040918035314,1.5262375857918111
20085,20978,Matched Negative,0.0,0.0,48.0,39.0,5,5,10702,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
23407,5687,Positive,0.05965418741106987,0.0640006959438324,48.0,409.0,5,9,10703,1.5245220820985492,2.9238011607928076,2.2241616214456785
23407,11744,Matched Negative,0.0,0.0,48.0,166.0,5,9,10703,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
29466,5371,Positive,0.0,0.0,46.0,82.0,5,8,10704,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
29466,17926,Matched Negative,0.0,0.0,46.0,100.0,5,8,10704,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
42027,26557,Positive,0.13414634764194489,0.0,47.0,19.0,5,1,10705,4.017599233806497,-0.33638976670099674,1.8406047335527504
42027,40752,Matched Negative,0.0,0.0,47.0,18.0,5,1,10705,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
11763,39160,Positive,0.06714559346437454,0.0,48.0,20.0,5,1,10706,1.775241798210628,-0.33638976670099674,0.7194260157548157
11763,41044,Matched Negative,0.0,0.0,48.0,19.0,5,1,10706,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
42248,763,Positive,0.054054055362939835,0.05454545468091965,47.0,74.0,5,8,10707,1.337098852426204,2.442151839203144,1.889625345814674
42248,4838,Matched Negative,0.0,0.0,47.0,81.0,5,8,10707,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
19721,18023,Positive,0.05673758685588837,0.0,48.0,70.0,5,7,10708,1.42691033097943,-0.33638976670099674,0.5452602821392166
19721,26463,Matched Negative,0.0,0.0,48.0,53.0,5,7,10708,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
42304,20416,Positive,0.0,0.0,47.0,73.0,5,8,10709,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
42304,7110,Matched Negative,0.0,0.0,47.0,103.0,5,8,10709,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
46885,5975,Positive,0.0,0.0,47.0,70.0,5,7,10710,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
46885,27631,Matched Negative,0.0,0.0,47.0,59.0,5,7,10710,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
39244,4529,Positive,0.0,0.0,46.0,52.0,5,6,10711,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
39244,27361,Matched Negative,0.0,0.0,46.0,48.0,5,6,10711,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
42592,20582,Positive,0.05128205195069313,0.0,47.0,79.0,5,8,10712,1.244326427111783,-0.33638976670099674,0.4539683302053932
42592,28613,Matched Negative,0.0,0.0,47.0,86.0,5,8,10712,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
3797,2853,Positive,0.0,0.0,48.0,133.0,5,9,10713,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
3797,12565,Matched Negative,0.0,0.0,48.0,131.0,5,9,10713,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
9235,21828,Positive,0.0,0.0,46.0,39.0,5,5,10714,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
9235,8067,Matched Negative,0.0,0.0,46.0,38.0,5,5,10714,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
22215,4360,Positive,0.0,0.0,47.0,130.0,5,9,10715,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
22215,1409,Matched Negative,0.0,0.0,47.0,176.0,5,9,10715,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
32884,7749,Positive,0.0,0.0,46.0,240.0,5,9,10716,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
32884,15596,Matched Negative,0.0,0.0,46.0,115.0,5,9,10716,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
28967,40657,Positive,0.03846153989434242,0.0,47.0,23.0,5,2,10717,0.8152540847092786,-0.33638976670099674,0.23943215900414094
28967,18805,Matched Negative,0.0,0.0,47.0,25.0,5,2,10717,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
26308,7701,Positive,0.04278074949979782,0.08433734625577927,47.0,35.0,5,4,10718,0.9598078571790862,3.9597486901885808,2.4597782736838334
26308,32370,Matched Negative,0.0,0.0,47.0,31.0,5,4,10718,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
3066,9982,Positive,0.061349693685770035,0.0,47.0,54.0,5,7,10719,1.581266683690603,-0.33638976670099674,0.6224384584948032
3066,19405,Matched Negative,0.0,0.0,47.0,58.0,5,7,10719,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
20251,20693,Positive,0.054054055362939835,0.07777778059244156,48.0,106.0,5,8,10720,1.337098852426204,3.6256048789606288,2.4813518656934166
20251,32885,Matched Negative,0.0,0.0,48.0,81.0,5,8,10720,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
12654,26483,Positive,0.0,0.0,46.0,54.0,5,7,10721,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
12654,31320,Matched Negative,0.0,0.0,46.0,55.0,5,7,10721,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
22508,16939,Positive,0.04285714402794838,0.0,45.0,114.0,5,9,10722,0.962364602104423,-0.33638976670099674,0.3129874177017131
22508,8249,Matched Negative,0.0,0.0,45.0,117.0,5,9,10722,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
23528,7054,Positive,0.048092808574438095,0.050632912665605545,48.0,367.0,5,9,10723,1.1375899629263633,2.2428472255008205,1.6902185942135919
23528,14215,Matched Negative,0.03254437819123268,0.0,48.0,205.0,5,9,10723,0.6172206191840045,-0.33638976670099674,0.14041542624150388
15161,27200,Positive,0.05114950239658356,0.0476190485060215,47.0,39.0,5,5,10724,1.239890305729406,2.089321198246401,1.6646057519879034
15161,4870,Matched Negative,0.0,0.0,47.0,43.0,5,5,10724,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
41152,18686,Positive,0.0,0.0,47.0,54.0,5,7,10725,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
41152,34990,Matched Negative,0.0,0.0,47.0,61.0,5,7,10725,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
4448,464,Positive,0.0,0.0,47.0,866.0,5,9,10726,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
4448,3760,Matched Negative,0.0,0.0,47.0,184.0,5,9,10726,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
43110,1205,Positive,0.037716615945100784,0.0,47.0,841.0,5,9,10727,0.7903232346458832,-0.33638976670099674,0.2269667339724432
43110,6507,Matched Negative,0.0,0.0,47.0,116.0,5,9,10727,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
9614,11694,Positive,0.0659150704741478,0.0,46.0,314.0,5,9,10728,1.7340590919758032,-0.33638976670099674,0.6988346626374032
9614,16506,Matched Negative,0.0,0.0,46.0,158.0,5,9,10728,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
4616,24647,Positive,0.0,0.0,47.0,16.0,5,0,10729,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
4616,39514,Matched Negative,0.0,0.0,47.0,7.0,5,0,10729,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
37357,39768,Positive,0.04878048598766327,0.0,47.0,21.0,5,1,10730,1.1606049062619268,-0.33638976670099674,0.41210756978046503
37357,4189,Matched Negative,0.0,0.0,47.0,19.0,5,1,10730,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
44441,12108,Positive,0.0,0.0,46.0,46.0,5,6,10731,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
44441,33842,Matched Negative,0.0,0.0,46.0,43.0,5,6,10731,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
22071,8684,Positive,0.0,0.0,47.0,371.0,5,9,10732,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
22071,10218,Matched Negative,0.0,0.0,47.0,138.0,5,9,10732,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
32354,7328,Positive,0.0,0.0,46.0,92.0,5,8,10733,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
32354,11259,Matched Negative,0.0,0.0,46.0,77.0,5,8,10733,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
20471,165,Positive,0.05461189150810242,0.06609657406806946,45.0,1179.0,5,9,10734,1.3557683143345627,3.030565044294435,2.1931666793144986
20471,1884,Matched Negative,0.0,0.0,45.0,344.0,5,9,10734,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
39630,5130,Positive,0.0,0.0,45.0,197.0,5,9,10735,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
39630,20323,Matched Negative,0.0,0.0,45.0,113.0,5,9,10735,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
44928,13303,Positive,0.0,0.04545454680919647,45.0,186.0,5,9,10736,-0.47196306717492686,1.9790616348077952,0.7535492838164342
44928,18391,Matched Negative,0.0,0.0,45.0,129.0,5,9,10736,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
38692,38136,Positive,0.0,0.0,47.0,58.0,5,7,10737,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
38692,13176,Matched Negative,0.0,0.0,47.0,65.0,5,7,10737,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
47321,16509,Positive,0.0,0.0,46.0,50.0,5,6,10738,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
47321,18482,Matched Negative,0.0,0.0,46.0,44.0,5,6,10738,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
25608,4278,Positive,0.04163980484008789,0.0,45.0,356.0,5,9,10739,0.9216231266830162,-0.33638976670099674,0.2926166799910097
25608,6274,Matched Negative,0.0,0.0,45.0,116.0,5,9,10739,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
11759,4860,Positive,0.0,0.051948051899671555,48.0,90.0,5,8,10740,-0.47196306717492686,2.3098403251236124,0.9189386289743428
11759,11467,Matched Negative,0.0,0.0,48.0,84.0,5,8,10740,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
44822,38575,Positive,0.1355932205915451,0.06823093444108963,47.0,25.0,5,2,10741,4.066022663612974,3.1392892108289585,3.602655937220966
44822,16393,Matched Negative,0.0,0.0,47.0,25.0,5,2,10741,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
20308,24220,Positive,0.0,0.0,46.0,44.0,5,6,10742,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
20308,3718,Matched Negative,0.0,0.0,46.0,47.0,5,6,10742,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
27244,21843,Positive,0.052433211356401443,0.05607476457953453,46.0,49.0,5,6,10743,1.2828530210976503,2.5200547773394155,1.901453899218533
27244,3842,Matched Negative,0.0,0.0,46.0,45.0,5,6,10743,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
6204,15660,Positive,0.0,0.0,47.0,47.0,5,6,10744,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
6204,39349,Matched Negative,0.0,0.0,47.0,47.0,5,6,10744,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
30806,28819,Positive,0.0,0.0,48.0,53.0,5,7,10745,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
30806,19080,Matched Negative,0.0,0.0,48.0,62.0,5,7,10745,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
25516,7155,Positive,0.0,0.0,45.0,223.0,5,9,10746,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
25516,10363,Matched Negative,0.0,0.0,45.0,110.0,5,9,10746,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
2176,246,Positive,0.0,0.0,46.0,47.0,5,6,10747,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
2176,30061,Matched Negative,0.0,0.0,46.0,43.0,5,6,10747,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
29529,19499,Positive,0.0,0.0,47.0,100.0,5,8,10748,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
29529,16476,Matched Negative,0.0,0.0,47.0,81.0,5,8,10748,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
12250,13563,Positive,0.06895408034324646,0.0,47.0,50.0,5,6,10749,1.8357675945213447,-0.33638976670099674,0.749688913910174
12250,31246,Matched Negative,0.0,0.0,47.0,47.0,5,6,10749,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
38137,13744,Positive,0.13498738408088684,0.0,46.0,21.0,5,1,10750,4.045746742526629,-0.33638976670099674,1.8546784879128162
38137,36750,Matched Negative,0.0,0.0,46.0,22.0,5,1,10750,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
44095,28066,Positive,0.0,0.0,46.0,20.0,5,1,10751,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
44095,39257,Matched Negative,0.0,0.0,46.0,20.0,5,1,10751,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
38634,8400,Positive,0.05882352963089943,0.0,46.0,74.0,5,8,10752,1.496721922642668,-0.33638976670099674,0.5801660779708356
38634,796,Matched Negative,0.0,0.0,46.0,106.0,5,8,10752,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
36503,36867,Positive,0.042553190141916275,0.0,46.0,19.0,5,1,10753,0.9521919814408407,-0.33638976670099674,0.307901107369922
36503,7207,Matched Negative,0.0,0.0,46.0,21.0,5,1,10753,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
44697,14202,Positive,0.08772788196802139,0.05126512423157692,46.0,163.0,5,9,10754,2.4640825170093184,2.2750520379835693,2.3695672774964436
44697,10320,Matched Negative,0.0,0.0,46.0,118.0,5,9,10754,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
33749,8573,Positive,0.07062600553035736,0.03980197757482529,47.0,247.0,5,9,10755,1.8917229926522692,1.6911201575604147,1.7914215751063418
33749,15683,Matched Negative,0.0,0.0,47.0,250.0,5,9,10755,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
4176,3409,Positive,0.048971597105264664,0.0,47.0,383.0,5,9,10756,1.167000945244455,-0.33638976670099674,0.4153055892717291
4176,942,Matched Negative,0.0,0.0,47.0,160.0,5,9,10756,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
19391,5752,Positive,0.059779249131679535,0.045577242970466614,45.0,120.0,5,9,10757,1.528707603329762,1.985311768590126,1.757009685959944
19391,12694,Matched Negative,0.0,0.0,45.0,175.0,5,9,10757,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
